Year,Month,SunSpots,PacificDecadalOscillation,GisTempData,ManuaLoaCo2,AtlanticMultidecalOscillation,ElninoSouthernOscillation,Globe,Land,Ocean,NH,Land,Ocean,SH,Land,Ocean,Trpcs,Land,Ocean,NoExt,Land,Ocean,SoExt,Land,Ocean,NoPol,Land,Ocean,SoPol,Land,Ocean,USA48,USA49,AUST
1777,6,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,7,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,8,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,9,116.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,10,106.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,11,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,12,157.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,1,177.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,2,109.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,3,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,4,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,5,238.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,6,171.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,7,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,8,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,9,171.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,10,156.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,11,150.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,12,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,1,114.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,2,165.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,3,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,4,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,5,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,6,113.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,7,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,8,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,9,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,10,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,11,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,12,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,1,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,2,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,4,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,5,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,6,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,7,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,8,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,9,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,10,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,11,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,12,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,1,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,2,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,3,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,4,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,5,104.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,6,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,7,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,8,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,9,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,10,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,11,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,12,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,2,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,3,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,4,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,5,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,6,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,7,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,8,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,9,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,10,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,11,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,2,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,3,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,4,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,6,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,7,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,12,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,11,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,1,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,4,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,5,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,6,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,7,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,9,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,10,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,11,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,12,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,1,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,2,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,3,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,4,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,5,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,6,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,7,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,8,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,9,111.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,10,112.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,11,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,12,112.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,1,134.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,2,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,3,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,4,127.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,5,134.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,6,99.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,7,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,8,137.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,9,157.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,10,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,11,141.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,12,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,1,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,2,129.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,3,143.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,4,108.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,5,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,6,154.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,7,141.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,8,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,9,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,10,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,11,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,12,129.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,1,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,2,125.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,3,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,4,123.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,5,123.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,6,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,7,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,8,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,9,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,10,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,11,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,12,135.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,1,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,2,127.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,3,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,4,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,5,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,6,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,7,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,8,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,9,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,10,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,11,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,12,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,1,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,2,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,3,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,4,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,5,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,6,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,7,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,8,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,9,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,10,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,11,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,12,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,1,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,2,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,3,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,4,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,5,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,6,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,7,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,8,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,9,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,10,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,11,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,12,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,1,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,2,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,3,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,4,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,5,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,6,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,7,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,8,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,10,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,11,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,12,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,2,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,3,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,4,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,5,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,6,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,7,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,8,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,9,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,10,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,11,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,12,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,1,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,2,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,3,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,4,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,6,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,7,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,8,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,9,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,10,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,11,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,2,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,3,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,4,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,6,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,7,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,8,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,9,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,11,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,12,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,1,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,2,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,5,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,6,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,7,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,9,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,10,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,11,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,3,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,4,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,9,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,10,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,11,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,12,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,2,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,3,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,4,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,5,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,6,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,7,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,10,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,11,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,12,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,1,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,2,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,3,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,6,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,8,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,9,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,10,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,11,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,12,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,6,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,7,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,8,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,9,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,10,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,11,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,12,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,1,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,2,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,3,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,4,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,5,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,6,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,7,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,8,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,9,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,10,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,11,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,12,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,2,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,3,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,5,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,6,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,7,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,8,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,9,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,10,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,11,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,12,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,1,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,2,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,3,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,4,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,5,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,6,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,7,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,8,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,9,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,10,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,11,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,12,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,2,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,3,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,4,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,6,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,7,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,8,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,9,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,10,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,11,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,12,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
